"Year","Title","Budget","Worldwide","Release","Duration","MPAA.Rating","IMDB.Rating","Genre","Award","Nomination","MPAA.Category","Month","Profitability","CPI","Profitability.Adjusted","Worldwide.Adjusted","Budget.Adjusted"
"2019","Seven Years in Tibet",7e+07,131445884,"8/10/2019",136,"PG-13",7.1,"Adventure",0,0,"TV-MA",10,61445884,255.7,91241071.6538908,195184161.084785,103943089.430894
"2019","The Running Man",3e+07,38122000,"13/11/2019",101,"R",6.6,"Action",0,0,"X",11,8122000,255.7,12060368.1765389,56607406.504065,44547038.3275261
"2019","First Love, Last Rites",3e+05,10876,"7/8/2019",94,"R",5.6,"Drama",0,0,"X",8,-289124,255.7,-429320.596980256,16149.7862950058,445470.383275261
"2019","Mortal Kombat: Annihilation",3e+07,51327406,"21/11/2019",95,"PG-13",3.6,"Action",0,0,"TV-MA",11,21327406,255.7,31669092.416957,76216130.7444832,44547038.3275261
"2019","The Dark Half",1.5e+07,9579068,"23/4/2019",122,"R",6,"Horror",0,0,"X",4,-5420932,255.7,-8049548.8524971,14223970.311266,22273519.1637631
"2019","The Man From Snowy River",5e+06,20659423,"3/11/2019",102,"PG",7.2,"Adventure",0,0,"PG",11,15659423,255.7,23252697.2189315,30677203.6068525,7424506.38792102
"2019","House Party 2",5e+06,19438638,"23/10/2019",94,"R",5.2,"Comedy",0,0,"X",10,14438638,255.7,21439952.0127758,28864458.4006969,7424506.38792102
"2019","Death Race 2000",3e+05,0,"1/4/2019",80,"R",6.2,"Action",0,0,"X",4,-3e+05,255.7,-445470.383275261,0,445470.383275261
"2019","Hard Rain",7e+07,19870567,"16/1/2019",97,"R",5.9,"Action",0,0,"X",1,-50129433,255.7,-74437259.1062718,29505830.3246225,103943089.430894
"2019","Mommie Dearest",5e+06,25032000,"18/9/2019",129,"R",6.6,"Biography",0,0,"X",9,20032000,255.7,29745542.3925668,37170048.7804878,7424506.38792102
"2019","Halloween 4: The Return of Michael Myers",5e+06,17768757,"1/10/2019",88,"R",5.8,"Horror",0,0,"X",10,12768757,255.7,18960343.5824623,26384849.9703833,7424506.38792102
"2019","Starship Troopers",1.05e+08,121100000,"7/11/2019",129,"R",7.3,"Action",0,0,"X",11,16100000,255.7,23906910.5691057,179821544.715447,155914634.146341
"2019","Half Baked",8e+06,17394881,"16/1/2019",82,"R",6.6,"Comedy",0,0,"X",1,9394881,255.7,13950470.7996516,25829681.0203252,11879210.2206736
"2019","Graduation Day",250000,23894000,"1/5/2019",96,"R",NA,"Horror",0,0,"X",5,23644000,255.7,35109005.8072009,35480231.126597,371225.319396051
"2019","Chasing Amy",250000,15155095,"4/4/2019",113,"R",NA,"Comedy",0,0,"X",4,14905095,255.7,22132594.6080139,22503819.92741,371225.319396051
"2019","Batman: The Movie",1377800,0,"6/7/2019",105,"PG",6.5,"Action",0,0,"PG",7,-1377800,255.7,-2045896.98025552,0,2045896.98025552
"2019","Halloween: The Curse of Michael Myers",5e+06,15126948,"29/9/2019",87,"R",4.7,"Horror",0,0,"X",9,10126948,255.7,15037518.0232288,22462024.4111498,7424506.38792102
"2019","The Egyptian",5e+06,1.5e+07,"24/8/2019",139,"Approved",6.5,"Drama",0,0,"PG",8,1e+07,255.7,14849012.775842,22273519.1637631,7424506.38792102
"2019","Eve's Bayou",5e+06,14843425,"7/11/2019",108,"R",7.2,"Drama",0,0,"X",11,9843425,255.7,14616514.3583043,22041020.7462253,7424506.38792102
"2019","Nighthawks",5e+06,19600000,"10/4/2019",99,"R",6.3,"Action",0,0,"X",4,14600000,255.7,21679558.6527294,29104065.0406504,7424506.38792102
"2019","The Incredibly True Adventure of Two Girls in Love",250000,2477155,"16/6/2019",94,"R",6.6,"Comedy",0,0,"X",6,2227155,255.7,3307105.30487805,3678330.6242741,371225.319396051
"2019","The Inkwell",8e+06,8864699,"22/4/2019",110,"R",6.3,"Comedy",0,0,"X",4,864699,255.7,1283992.64982578,13163202.8704994,11879210.2206736
"2019","Virtuosity",3e+07,23998226,"4/8/2019",106,"R",5.5,"Action",0,0,"X",8,-6001774,255.7,-8912041.88037166,35634996.4471545,44547038.3275261
"2019","Cube",250000,8969065,"11/9/2019",90,"R",7.2,"Drama",0,0,"X",9,8719065,255.7,12946950.7578397,13318176.0772358,371225.319396051
"2019","Love and Other Catastrophes",250000,743216,"28/3/2019",112,"R",6.7,"Comedy",0,0,"X",3,493216,255.7,732377.068524971,1103602.38792102,371225.319396051
"2019","The Pallbearer",8e+06,5656388,"3/5/2019",98,"PG-13",5,"Comedy",0,0,"TV-MA",5,-2343612,255.7,-3480032.45296167,8399177.76771196,11879210.2206736
"2019","Sugar Town",250000,178095,"17/9/2019",92,"R",6.1,"Comedy",0,0,"X",9,-71905,255.7,-106771.826364692,264453.493031359,371225.319396051
"2019","Diner",5e+06,12592907,"2/4/2019",110,"R",7.1,"Comedy",0,0,"X",4,7592907,255.7,11274717.3048781,18699223.6927991,7424506.38792102
"2019","Money Train",6.8e+07,77224232,"22/11/2019",110,"R",5.7,"Action",0,0,"X",11,9224232,255.7,13697073.8815331,114670360.757259,100973286.875726
"2019","Lone Wolf McQuade",5e+06,12232628,"15/4/2019",107,"PG",6.3,"Action",0,0,"PG",4,7232628,255.7,10739738.5574913,18164244.9454123,7424506.38792102
"2019","Mystery Men",6.8e+07,33462011,"6/8/2019",121,"PG-13",6.1,"Action",0,0,"TV-MA",8,-34537989,255.7,-51285503.9912892,49687782.8844367,100973286.875726
"2019","The Insider",6.8e+07,60265197,"5/11/2019",157,"R",7.8,"Biography",0,0,"X",11,-7734803,255.7,-11485418.8565621,89487868.0191638,100973286.875726
"2019","Solomon and Sheba",5e+06,11016959,"1/1/2019",141,"Not Rated",6.1,"Drama",0,0,"Unrated",1,6016959,255.7,8934590.10627178,16359096.4941928,7424506.38792102
"2019","The Beastmaster",5e+06,10751126,"20/8/2019",118,"PG",6.2,"Action",0,0,"PG",8,5751126,255.7,8539854.34494774,15964360.7328688,7424506.38792102
"2019","The Replacement Killers",3e+07,19035741,"6/2/2019",87,"R",6.1,"Action",0,0,"X",2,-10964259,255.7,-16280842.1968641,28266196.130662,44547038.3275261
"2019","Twins",1.5e+07,216600000,"9/12/2019",107,"PG",6.1,"Comedy",0,0,"PG",12,201600000,255.7,299356097.560976,321629616.724739,22273519.1637631
"2019","Sex, Lies, and Videotape",1200000,36741667,"4/8/2019",100,"R",7.2,"Drama",0,0,"X",8,35541667,255.7,52775866.7357724,54557748.2688734,1781881.53310105
"2019","Inspector Gadget",7.5e+07,97387965,"23/7/2019",78,"PG",4.1,"Action",0,0,"PG",7,22387965,255.7,33243917.8310105,144611513.649826,111367595.818815
"2019","Crazy in Alabama",1.5e+07,1954202,"22/10/2019",111,"PG-13",6.2,"Comedy",0,0,"TV-MA",10,-13045798,255.7,-19371722.1173055,2901797.04645761,22273519.1637631
"2019","The Big Parade",245000,2.2e+07,"19/11/2019",151,"Not Rated",7.9,"Drama",0,0,"Unrated",11,21755000,255.7,32304027.2938444,32667828.1068525,363800.81300813
"2019","The Clan of the Cave Bear",1.5e+07,1953732,"17/1/2019",98,"R",5.4,"Adventure",0,0,"X",1,-13046268,255.7,-19372420.0209059,2901099.14285714,22273519.1637631
"2019","The Trouble with Harry",1200000,7e+06,"3/10/2019",99,"PG",7,"Comedy",0,0,"PG",10,5800000,255.7,8612427.40998839,10394308.9430894,1781881.53310105
"2019","Il buono, il brutto, il cattivo",1200000,6103885,"29/12/2019",178,"R",8.8,"Adventure",0,0,"X",12,4903885,255.7,7281785.10162602,9063666.63472706,1781881.53310105
"2019","Robin and Marian",5e+06,8e+06,"11/3/2019",106,"PG",6.5,"Adventure",0,0,"PG",3,3e+06,255.7,4454703.83275261,11879210.2206736,7424506.38792102
"2019","The Iron Giant",5e+07,31333917,"4/8/2019",86,"PG",8.1,"Animation",0,0,"PG",8,-18666083,255.7,-27717290.4941928,46527773.3850174,74245063.8792102
"2019","The Beast from 20,000 Fathoms",210000,5e+06,"13/6/2019",80,"Approved",6.6,"Horror",0,0,"PG",6,4790000,255.7,7112677.11962834,7424506.38792102,311829.268292683
"2019","Play it to the Bone",2.4e+07,8427204,"24/12/2019",124,"R",5.5,"Comedy",0,0,"X",12,-15572796,255.7,-23124064.6759582,12513565.9860627,35637630.6620209
"2019","Mad Max",2e+05,99750000,"12/4/2019",120,"R",8.1,"Action",0,0,"X",4,99550000,255.7,147821922.183508,148118902.439024,296980.255516841
"2019","Swingers",2e+05,6618578,"18/10/2019",96,"R",7.2,"Comedy",0,0,"X",10,6418578,255.7,9530954.67247387,9827934.92799071,296980.255516841
"2019","Per un pugno di dollari",2e+05,3527522,"18/1/2019",99,"R",7.9,"Action",0,0,"X",1,3327522,255.7,4941041.66898955,5238021.92450639,296980.255516841
"2019","The Land Girls",8e+06,146083,"12/6/2019",111,"R",6.2,"Drama",0,0,"X",6,-7853917,255.7,-11662291.3873403,216918.833333333,11879210.2206736
"2019","She Done Him Wrong",2e+05,2200000,"9/2/2019",66,"Passed",6.3,"Comedy",0,0,"PG",2,2e+06,255.7,2969802.55516841,3266782.81068525,296980.255516841
"2019","Slums of Beverly Hills",5e+06,5502773,"14/8/2019",91,"R",6.6,"Comedy",0,0,"X",8,502773,255.7,746568.270034843,8171074.65795587,7424506.38792102
"2019","The Godfather: Part III",5.4e+07,66788488,"25/12/2019",162,"R",7.6,"Crime",0,0,"X",12,12788488,255.7,18989642.1695703,99174311.1591173,80184668.989547
"2019","The Waterboy",2.3e+07,190191646,"6/11/2019",90,"PG-13",6.1,"Comedy",0,0,"TV-MA",11,167191646,255.7,248263088.746806,282415818.131243,34152729.3844367
"2019","Silent Trigger",1.5e+07,76382,"12/10/2019",93,"R",5.4,"Action",0,0,"X",10,-14923618,255.7,-22160099.4343786,113419.729384437,22273519.1637631
"2019","Baby’s Day Out",5e+07,16581575,"1/7/2019",99,"PG",6.1,"Adventure",0,0,"PG",7,-33418425,255.7,-49623061.9773519,24622001.9018583,74245063.8792102
"2019","Fear and Loathing in Las Vegas",18500000,13711903,"22/5/2019",118,"R",7.5,"Adventure",0,0,"X",5,-4788097,255.7,-7109851.3524971,20360822.2828107,27470673.6353078
"2019","In Dreams",3e+07,12017369,"15/1/2019",100,"R",5.5,"Drama",0,0,"X",1,-17982631,255.7,-26702431.7462253,17844606.5813008,44547038.3275261
"2019","Eddie and the Cruisers",5e+06,4685097,"23/9/2019",95,"PG",6.9,"Drama",0,0,"PG",9,-314903,255.7,-467599.867015099,6956906.52090592,7424506.38792102
"2019","Mad City",5e+07,10561038,"7/11/2019",115,"PG-13",6.3,"Crime",0,0,"TV-MA",11,-39438962,255.7,-58562965.0603949,15682098.8188153,74245063.8792102
"2019","The Sweet Hereafter",5e+06,7951247,"10/10/2019",112,"R",7.5,"Drama",0,0,"X",10,2951247,255.7,4382310.44076655,11806816.8286876,7424506.38792102
"2019","St. Elmo’s Fire",1e+07,37800000,"28/6/2019",110,"R",6.3,"Drama",0,0,"X",6,27800000,255.7,41280255.5168409,56129268.2926829,14849012.775842
"2019","The Mask",1.8e+07,351620129,"29/7/2019",101,"PG-13",6.9,"Action",0,0,"TV-MA",7,333620129,255.7,495392955.779907,522121178.776423,26728222.9965157
"2019","Mad Max Beyond Thunderdome",1e+07,36230219,"10/7/2019",107,"PG-13",6.2,"Action",0,0,"TV-MA",7,26230219,255.7,38949285.7044135,53798298.4802555,14849012.775842
"2019","Jekyll and Hyde... Together Again",5e+06,3707583,"27/8/2019",87,"R",6,"Comedy",0,0,"X",8,-1292417,255.7,-1919111.65447154,5505394.73344948,7424506.38792102
"2019","Star Trek III: The Search for Spock",1.8e+07,8.7e+07,"1/6/2019",105,"PG",6.6,"Action",0,0,"PG",6,6.9e+07,255.7,102458188.15331,129186411.149826,26728222.9965157
"2019","The Fog",1100000,21445868,"1/2/2019",89,"R",6.8,"Horror",0,0,"X",2,20345868,255.7,30211605.3867596,31844996.7921022,1633391.40534262
"2019","Groundhog Day",14600000,71112677,"12/2/2019",101,"PG",8.1,"Comedy",0,0,"PG",2,56512677,255.7,83915746.2770035,105595304.929733,21679558.6527294
"2019","Romeo+Juliet",14500000,147542381,"1/11/2019",120,"PG-13",6.7,"Drama",0,0,"TV-MA",11,133042381,255.7,197554801.519744,219085870.044715,21531068.524971
"2019","Heavenly Creatures",5e+06,5438120,"16/11/2019",99,"R",7.3,"Biography",0,0,"X",11,438120,255.7,650564.947735192,8075071.33565621,7424506.38792102
"2019","Bacheha-Ye aseman",180000,1628579,"22/1/2019",89,"PG",8.2,"Drama",0,0,"PG",1,1448579,255.7,2150996.80778165,2418279.03774681,267282.229965157
"2019","Once Upon a Time in America",3e+07,5576072,"1/6/2019",229,"R",8.3,"Crime",0,0,"X",6,-24423928,255.7,-36267121.8908246,8279916.43670151,44547038.3275261
"2019","The Long Kiss Goodnight",6.5e+07,33447612,"11/10/2019",121,"R",6.8,"Action",0,0,"X",10,-31552388,255.7,-46852181.2520325,49666401.7909408,96518583.0429733
"2019","The Adventures of Huck Finn",6500000,24103594,"2/4/2019",108,"PG",6.2,"Adventure",0,0,"PG",4,17603594,255.7,26139599.2206736,35791457.524971,9651858.30429733
"2019","The Prince of Tides",3e+07,74787599,"25/12/2019",132,"R",6.8,"Drama",0,0,"X",12,44787599,255.7,66505162.975029,111052201.302555,44547038.3275261
"2019","Fatal Attraction",1.4e+07,320099997,"18/9/2019",119,"R",6.9,"Drama",0,0,"X",9,306099997,255.7,454528276.613821,475316894.5,20788617.8861789
"2019","Zero Effect",5e+06,2080693,"30/1/2019",116,"R",6.9,"Comedy",0,0,"X",1,-2919307,255.7,-4334882.69396051,3089623.69396051,7424506.38792102
"2019","A Midnight Clear",5e+06,1526697,"24/4/2019",108,"R",7.1,"Drama",0,0,"X",4,-3473303,255.7,-5157512.06213705,2266994.32578397,7424506.38792102
"2019","Robin Hood: Prince of Thieves",5e+07,390500000,"14/6/2019",143,"PG-13",6.9,"Action",0,0,"TV-MA",6,340500000,255.7,505608885.017422,579853948.896632,74245063.8792102
"2019","Light Sleeper",5e+06,1050861,"21/9/2019",103,"R",6.8,"Crime",0,0,"X",9,-3949139,255.7,-5864081.54645761,1560424.84146341,7424506.38792102
"2019","42nd Street",439000,2281000,"9/3/2019",89,"Passed",7.3,"Comedy",0,0,"PG",3,1842000,255.7,2735188.1533101,3387059.81416957,651871.660859466
"2019","First Blood",1.4e+07,125212904,"22/10/2019",93,"R",7.7,"Action",0,0,"X",10,111212904,255.7,165140183.233449,185928801.119628,20788617.8861789
"2019","Eddie and the Cruisers II",5e+06,540000,"18/8/2019",104,"PG-13",6.1,"Drama",0,0,"TV-MA",8,-4460000,255.7,-6622659.69802555,801846.68989547,7424506.38792102
"2019","The Spy Who Loved Me",1.4e+07,185400000,"13/7/2019",125,"PG",7,"Action",0,0,"PG",7,171400000,255.7,254512078.977933,275300696.864112,20788617.8861789
"2019","Bottle Rocket",5e+06,407576,"21/2/2019",91,"R",6.9,"Comedy",0,0,"X",2,-4592424,255.7,-6819296.26480836,605210.12311266,7424506.38792102
"2019","The Texas Chainsaw Massacre",140000,26572439,"18/10/2019",98,"R",6.2,"Crime",0,0,"X",10,26432439,255.7,39249562.4407666,39457448.6196283,207886.178861789
"2019","Roger & Me",140000,6706368,"20/12/2019",91,"R",7.5,"Documentary",0,0,"X",12,6566368,255.7,9750408.23228804,9958294.41114983,207886.178861789
"2019","White Fang",1.4e+07,34729091,"18/1/2019",107,"PG",6.7,"Adventure",0,0,"PG",1,20729091,255.7,30780653.7090592,51569271.5952381,20788617.8861789
"2019","Cat People",134000,8e+06,"16/11/2019",118,"R",6.2,"Fantasy",0,0,"X",11,7866000,255.7,11680233.4494774,11879210.2206736,198976.771196283
"2019","Poetic Justice",1.4e+07,27450453,"23/7/2019",109,"R",6.1,"Drama",0,0,"X",7,13450453,255.7,19972594.8437863,40761212.7299652,20788617.8861789
"2019","Random Hearts",6.4e+07,63200000,"8/10/2019",133,"R",5.3,"Drama",0,0,"X",10,-8e+05,255.7,-1187921.02206736,93845760.7433217,95033681.7653891
"2019","Beyond the Valley of the Dolls",1e+06,9e+06,"17/6/2019",109,"X",6.1,"Comedy",0,0,"X",6,8e+06,255.7,11879210.2206736,13364111.4982578,1484901.2775842
"2019","No Looking Back",5e+06,143273,"27/3/2019",96,"R",5.9,"Drama",0,0,"X",3,-4856727,255.7,-7211760.1271777,212746.260743322,7424506.38792102
"2019","Vampire in Brooklyn",1.4e+07,19637147,"27/10/2019",100,"R",4.6,"Comedy",0,0,"X",10,5637147,255.7,8370606.78222997,29159224.6684088,20788617.8861789
"2019","Une Femme Mariée",120000,0,"4/12/2019",94,"Not Rated",7.1,"Drama",0,0,"Unrated",12,-120000,255.7,-178188.153310105,0,178188.153310105
"2019","Young Sherlock Holmes",1.8e+07,19739000,"4/12/2019",109,"PG-13",6.8,"Adventure",0,0,"TV-MA",12,1739000,255.7,2582243.32171893,29310466.3182346,26728222.9965157
"2019","The Birth of a Nation",110000,1.1e+07,"8/2/2019",195,"TV-PG",6.2,"Drama",0,0,"PG",2,10890000,255.7,16170574.912892,16333914.0534263,163339.140534262
"2019","12 Monkeys",2.9e+07,168841459,"27/12/2019",129,"R",8,"Mystery",0,0,"X",12,139841459,255.7,207650761.128339,250712898.178281,43062137.0499419
"2019","Thinner",1.4e+07,15171475,"25/10/2019",93,"R",5.8,"Fantasy",0,0,"X",10,1171475,255.7,1739524.72415796,22528142.6103368,20788617.8861789
"2019","Hollywood Shuffle",1e+05,5228617,"1/3/2019",78,"R",6.9,"Comedy",0,0,"X",3,5128617,255.7,7615489.93554007,7763980.06329849,148490.12775842
"2019","Fried Green Tomatoes",1.1e+07,81204830,"27/12/2019",130,"PG-13",7.7,"Drama",0,0,"TV-MA",12,70204830,255.7,104247241.759582,120581155.813008,16333914.0534263
"2019","Ghosts of Mississippi",3.6e+07,13052741,"20/12/2019",130,"PG-13",6.7,"Drama",0,0,"TV-MA",12,-22947259,255.7,-34074414.2061556,19382031.7868757,53456445.9930314
"2019","Gattaca",3.6e+07,12532777,"24/10/2019",106,"PG-13",7.8,"Drama",0,0,"TV-MA",10,-23467223,255.7,-34846509.4140534,18609936.5789779,53456445.9930314
"2019","Black Rain",3e+07,133892212,"22/9/2019",125,"R",6.6,"Action",0,0,"X",9,103892212,255.7,154269678.329849,198816716.657375,44547038.3275261
"2019","Die Hard: With a Vengeance",9e+07,366101666,"19/5/2019",128,"R",7.6,"Action",0,0,"X",5,276101666,255.7,409983716.586527,543624831.569106,133641114.982578
"2019","The Borrowers",2.9e+07,54045832,"13/2/2019",89,"PG",5.9,"Adventure",0,0,"PG",2,25045832,255.7,37190587.9349594,80252724.9849013,43062137.0499419
"2019","Halloween",325000,70274000,"17/10/2019",91,"R",7.7,"Horror",0,0,"X",10,69949000,255.7,103867359.465738,104349952.380952,482592.915214866
"2019","Live and Let Die",7e+06,161800000,"27/6/2019",121,"PG",6.7,"Action",0,0,"PG",6,154800000,255.7,229862717.770035,240257026.713124,10394308.9430894
"2019","The Legend of the Lone Ranger",1.8e+07,13400000,"22/5/2019",98,"PG",4.9,"Action",0,0,"PG",5,-4600000,255.7,-6830545.87688734,19897677.1196283,26728222.9965157
"2019","Two Girls and a Guy",1e+06,2315026,"24/4/2019",84,"NC-17",5.5,"Drama",0,0,"TV-MA",4,1315026,255.7,1952683.78745645,3437585.06504065,1484901.2775842
"2019","The Ice Storm",1.8e+07,16011975,"26/9/2019",112,"R",7.4,"Drama",0,0,"X",9,-1988025,255.7,-2952020.86236934,23776202.1341463,26728222.9965157
"2019","Lethal Weapon 3",3.5e+07,319700000,"15/5/2019",118,"R",6.7,"Action",0,0,"X",5,284700000,255.7,422751393.728223,474722938.44367,51971544.7154472
"2019","A Walk on the Moon",1.4e+07,4741987,"26/3/2019",107,"R",6.6,"Drama",0,0,"X",3,-9258013,255.7,-13747235.3315912,7041382.55458769,20788617.8861789
"2019","The Last House on the Left",87000,3100000,"30/8/2019",110,"R",6.5,"Horror",0,0,"X",8,3013000,255.7,4474007.54936121,4603193.96051103,129186.411149826
"2019","Desperado",7e+06,25532388,"25/8/2019",104,"R",7.1,"Action",0,0,"X",8,18532388,255.7,27518766.6178862,37913075.5609756,10394308.9430894
"2019","F.I.S.T",1.1e+07,20388920,"13/4/2019",145,"PG",6.4,"Crime",0,0,"PG",4,9388920,255.7,13941619.3031359,30275533.3565621,16333914.0534263
"2019","The Rugrats Movie",2.8e+07,140894685,"20/11/2019",79,"G",5.9,"Animation",0,0,"PG",11,112894685,255.7,167637461.988966,209214697.761324,41577235.7723577
"2019","Goldeneye",6e+07,356429933,"17/11/2019",130,"PG-13",7.2,"Action",0,0,"TV-MA",11,296429933,255.7,440169186.2259,529263262.880952,89094076.6550523
"2019","Pi",68000,4678513,"10/7/2019",117,"PG",7.8,"Animation",0,0,"PG",7,4610513,255.7,6846156.64401858,6947129.93089431,100973.286875726
"2019","I Love You … Don't Touch Me!",68000,33598,"20/2/2019",86,"R",5.2,"Comedy",0,0,"X",2,-34402,255.7,-51083.5737514518,49889.7131242741,100973.286875726
"2019","The General\'s Daughter",6e+07,149705852,"18/6/2019",116,"R",6.4,"Crime",0,0,"X",6,89705852,255.7,133204334.24158,222298410.896632,89094076.6550523
"2019","20 Dates",66000,602920,"26/2/2019",87,"R",5.6,"Biography",0,0,"X",2,536920,255.7,797273.193960511,895276.678281069,98003.4843205575
"2019","Cape Fear",3.5e+07,182291969,"15/11/2019",128,"R",7.3,"Crime",0,0,"X",11,147291969,255.7,218714032.945993,270685577.66144,51971544.7154472
"2019","Antz",6e+07,152457863,"2/10/2019",83,"PG",6.6,"Animation",0,0,"PG",10,92457863,255.7,137290798.891405,226384875.546458,89094076.6550523
"2019","Clueless",13700000,57956568,"1/7/2019",97,"PG-13",6.9,"Comedy",0,0,"TV-MA",7,44256568,255.7,65716634.3646922,86059781.8675958,20343147.5029036
"2019","Teenage Mutant Ninja Turtles",13500000,2.02e+08,"30/3/2019",93,"PG",6.7,"Action",0,0,"PG",3,188500000,255.7,279903890.824623,299950058.072009,20046167.2473868
"2019","The Brain That Wouldn't Die",60000,0,"10/8/2019",82,"Approved",4.5,"Horror",0,0,"PG",8,-60000,255.7,-89094.0766550523,0,89094.0766550523
"2019","In Too Deep",7e+06,15471229,"25/8/2019",95,"R",6.2,"Crime",0,0,"X",8,8471229,255.7,12578938.7648084,22973247.7078978,10394308.9430894
"2019","The Brothers McMullen",50000,10426506,"9/8/2019",98,"R",6.6,"Comedy",0,0,"X",8,10376506,255.7,15408087.0162602,15482332.0801394,74245.0638792102
"2019","The Texas Chainsaw Massacre 2",4700000,8025872,"22/8/2019",101,"Unrated",5.6,"Comedy",0,0,"Unrated",8,3325872,255.7,4938591.58188153,11917627.5865273,6979036.00464576
"2019","Species",3.5e+07,113354449,"7/7/2019",108,"R",5.8,"Action",0,0,"X",7,78354449,255.7,116348621.424506,168320166.139954,51971544.7154472
"2019","One Man's Hero",1.8e+07,229311,"24/9/2019",121,"R",6,"Action",0,0,"X",9,-17770689,255.7,-26387718.7996516,340504.196864112,26728222.9965157
"2019","Office Space",1e+07,12179708,"19/2/2019",89,"R",7.7,"Comedy",0,0,"X",2,2179708,255.7,3236651.19396051,18085663.9698026,14849012.775842
"2019","Pat Garrett and Billy the Kid",4638783,1.1e+07,"23/5/2019",122,"R",7.2,"Biography",0,0,"X",5,6361217,255.7,9445779.25029036,16333914.0534263,6888134.80313589
"2019","The Last Temptation of Christ",7e+06,8373585,"12/8/2019",164,"R",7.5,"Drama",0,0,"X",8,1373585,255.7,2039638.1213705,12433947.0644599,10394308.9430894
